"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"전라남도",강진군,33753,12685,21068,13256,20497,37.58,39.27,33177,12275,20902,13077,20100,37.00,39.42
"전라남도",해남군,67166,23643,43523,24523,42643,35.20,36.51,65831,23640,42191,24220,41611,35.91,36.79
"전라남도",영암군,52937,29137,23800,29512,23425,55.04,55.75,52395,29137,23258,29421,22974,55.61,56.15
"전라남도",무안군,91107,61260,29847,67597,23510,67.24,74.20,90608,60924,29684,67503,23105,67.24,74.50
"전라남도",함평군,31274,8243,23031,8274,23000,26.36,26.46,30784,8067,22717,8268,22516,26.21,26.86
"전라남도",영광군,51985,32655,19330,33068,18917,62.82,63.61,52197,33378,18819,33575,18622,63.95,64.32
"전라남도",장성군,43365,22936,20429,13334,30031,52.89,30.75,43146,22536,20610,13394,29752,52.23,31.04
"전라남도",완도군,48631,19039,29592,26875,21756,39.15,55.26,47597,29791,17806,26267,21330,62.59,55.19
"전라남도",진도군,30066,10717,19349,11392,18674,35.64,37.89,29507,8827,20680,11170,18337,29.91,37.86
"전라남도",신안군,38217,4204,34013,12730,25487,11.00,33.31,37858,4165,33693,12578,25280,11.00,33.22
